"Distrito";"Candidato";"Partido";"Votos";"Porcentaje";"Candidatos";"Electo";""
"4";"63. SANDRA GUERRA TURCATI";"FRVS";"0";"0,00%";NA;""
"4";"64. JOHN MARTINEZ GALLARDO";"FRVS";"0";"0,00%";NA;""
"4";"65. PEDRO  CID CID";"IND-FRVS";"0";"0,00%";NA;""
"4";"66. MARIO  RIVAS SILVA";"PCCH";"0";"0,00%";NA;""
"4";"67. DANIELLA  CICARDINI MILLA";"PSCH";"0";"0,00%";NA;""
"4";"68. JUAN RUBEN SANTANA CASTILLO";"PSCH";"0";"0,00%";NA;""
"4";"69. JUAN CARLOS MELENDEZ MACKENZIE";"PRSD";"0";"0,00%";NA;""
"4";"70. JORGE  HIDALGO HIDALGO";"PPD";"0";"0,00%";NA;""
"4";"71. PILAR SOTO RIVAS";"PDC";"0";"0,00%";NA;""
"4";"72. VITALIA MARICEL MUŃOZ CASTILLO";"ICCH";"0";"0,00%";NA;""
"4";"73. RAUL PALACIOS AUSPONT";"MAS";"0";"0,00%";NA;""
"4";"74. JOSE IGNACIO DIAZ MALDONADO";"MAS";"0";"0,00%";NA;""
"4";"75. FABIOLA CRISTINA ASMAD REYES";"MAS";"0";"0,00%";NA;""
"4";"76. SEBASTIAN MANUEL CAMPOS CAMPILLAY";"MAS";"0";"0,00%";NA;""
"4";"77. SOFIA CID VERSALOVIC";"RN";"0";"0,00%";NA;""
"4";"78. RENE AEDO ORMEŃO";"RN";"0";"0,00%";NA;""
"4";"79. NELLY GALEB BOU";"RN";"0";"0,00%";NA;""
"4";"80. NICOLAS NOMAN GARRIDO";"UDI";"0";"0,00%";NA;""
"4";"81. CARLOS VILCHES GUZMAN";"UDI";"0";"0,00%";NA;""
"4";"82. JUAN ANTONIO PEREZ MARIN";"UDI";"0";"0,00%";NA;""
"5";"50. JULIO MOISES ZAPATA RODRIGUEZ";"PRO";"0";"0,00%";NA;""
"5";"51. NELSON RODRIGO GALVEZ PEREZ";"IND-RD";"0";"0,00%";NA;""
"5";"52. PATRICIA AGUIRRE GONZALEZ";"RD";"0";"0,00%";NA;""
"5";"53. MAGALLANES ESPINOSA BERTRAN";"RD";"0";"0,00%";NA;""
"5";"54. MARISOL CESPEDES AGUIRRE";"RD";"0";"0,00%";NA;""
"5";"55. DANIELLA  CORTES BAUER";"IGUAL.";"0";"0,00%";NA;""
"5";"56. JAIME ENRIQUE FERNANDEZ MADRID";"IGUAL.";"0";"0,00%";NA;""
"5";"57. AGUSTIN  GONZALEZ MORENO";"PH";"0";"0,00%";NA;""
"5";"58. TIRSO ANTONIO GONZALEZ ALQUINTA";"PEV";"0";"0,00%";NA;""
"5";"59. YERKO AVALOS VILLARROEL";"AMPLI.";"0";"0,00%";NA;""
"5";"60. ALEJANDRO TELLO ARATA";"AMPLI.";"0";"0,00%";NA;""
"5";"61. NIDIA MILLA IRARRAZABAL";"AMPLI.";"0";"0,00%";NA;""
"5";"62. CAROLINA TORRES GONZALEZ";"IND-AMPLI.";"0";"0,00%";NA;""
"5";"63. PEDRO ARAYA AVILA";"AMPLI.";"0";"0,00%";NA;""
"5";"64. GABRIEL CABALLERO BERRIOS";"IND-AMPLI.";"0";"0,00%";NA;""
"5";"65. PEDRO ANTONIO CASTILLO CASTILLO";"AMPLI.";"0";"0,00%";NA;""
"5";"66. PEDRO ANTONIO VELASQUEZ SEGUEL";"IND-FRVS";"0";"0,00%";NA;""
"5";"67. ANGELA ERCILIA ROJAS BARRIOS";"IND-FRVS";"0";"0,00%";NA;""
"5";"68. JORGE ADRIAN MONSALVE VARGAS";"IND-FRVS";"0";"0,00%";NA;""
"5";"69. ERNESTO VELASCO RODRIGUEZ";"PRSD";"0";"0,00%";NA;""
"5";"70. CESAR ANTONIO VALENCIA CORTES";"IND-PRSD";"0";"0,00%";NA;""
"5";"71. DANIEL  NUŃEZ ARANCIBIA";"PCCH";"0";"0,00%";NA;""
"5";"72. ELISA CORTES ARAYA";"PCCH";"0";"0,00%";NA;""
"5";"73. RAUL  SALDIVAR AUGER";"PSCH";"0";"0,00%";NA;""
"5";"74. LUIS  LEMUS ARACENA";"PSCH";"0";"0,00%";NA;""
"5";"75. MIGUEL ANGEL ALVARADO RAMIREZ";"PPD";"0";"0,00%";NA;""
"5";"76. ALEJANDRA MARGARITA DIAZ MALUENDA";"PPD";"0";"0,00%";NA;""
"5";"77. MATIAS  WALKER PRIETO";"PDC";"0";"0,00%";NA;""
"5";"78. PEDRO  PRADO MORENO";"PDC";"0";"0,00%";NA;""
"5";"79. CECILIA  TIRADO SOTO";"PDC";"0";"0,00%";NA;""
"5";"80. CRISTIAN  GALLEGUILLOS VEGA";"PDC";"0";"0,00%";NA;""
"5";"81. ADRIANA  VERGARA MANQUE";"PDC";"0";"0,00%";NA;""
"5";"82. DENIS  CORTES AGUILERA";"PDC";"0";"0,00%";NA;""
"5";"83. CAROLINA INES HENRIQUEZ GUTIERREZ";"PDC";"0";"0,00%";NA;""
"5";"84. SERGIO GAHONA SALAZAR";"UDI";"0";"0,00%";NA;""
"5";"85. IVON GUERRA AGUILERA";"UDI";"0";"0,00%";NA;""
"5";"86. JUAN MANUEL FUENZALIDA COBO";"UDI";"0";"0,00%";NA;""
"5";"87. ERNESTINA SARMIENTO RIVERA";"IND-UDI";"0";"0,00%";NA;""
"5";"88. CARLOS CRUZ-COKE CARVALLO";"RN";"0";"0,00%";NA;""
"5";"89. ROBERTO VEGA CAMPUSANO";"RN";"0";"0,00%";NA;""
"5";"90. FRANCISCO EGUIGUREN CORREA";"RN";"0";"0,00%";NA;""
"5";"91. FRANCESCA FIGARI SCHENCK";"IND-RN";"0";"0,00%";NA;""
"5";"92. ANDREA GUZMAN HERRERA";"IND";"0";"0,00%";NA;""
"6";"50. GABRIEL ARANGUIZ BALLESTEROS";"PRO";"0";"0,00%";NA;""
"6";"51. JULIO OMAR LOBOS LOBOS";"IND-PRO";"0";"0,00%";NA;""
"6";"52. NIBALDO GABRIEL PINTO SILVA";"IND-PRO";"0";"0,00%";NA;""
"6";"53. OSCAR ANDRES ARANCIBIA ARANCIBIA";"IND-PRO";"0";"0,00%";NA;""
"6";"54. MARGGORIE ZUMARAN OYANEDEL";"PRO";"0";"0,00%";NA;""
"6";"55. MARIANELLA BENAVIDES CARDENAS";"PH";"0";"0,00%";NA;""
"6";"56. DIEGO IBAŃEZ COTRONEO";"PH";"0";"0,00%";NA;""
"6";"57. JOEL ANDRES GONZALEZ VEGA";"IND-PH";"0";"0,00%";NA;""
"6";"58. JAVIERA TOLEDO MUŃOZ";"PODER";"0";"0,00%";NA;""
"6";"59. ALEJANDRO GERMAN VERGARA ARIAS";"PODER";"0";"0,00%";NA;""
"6";"60. LIZET DE LOS ANGELES BRIONES PEREZ";"IND-PODER";"0";"0,00%";NA;""
"6";"61. LUIS SOTO PEREZ";"IGUAL.";"0";"0,00%";NA;""
"6";"62. CLAUDIA ARCOS DUARTE";"IGUAL.";"0";"0,00%";NA;""
"6";"63. FIDEL RODRIGO CUETO ROSALES";"RD";"0";"0,00%";NA;""
"6";"64. ELIZABETH  ARMSTRONG GONZALEZ";"AMPLI.";"0";"0,00%";NA;""
"6";"65. RODRIGO  SILVA ALFARO";"AMPLI.";"0";"0,00%";NA;""
"6";"66. DONNA  HERRERA BARRERA";"AMPLI.";"0";"0,00%";NA;""
"6";"67. ASHLY  VENEGAS CLOBARES";"AMPLI.";"0";"0,00%";NA;""
"6";"68. JEANNE KATHERINE CROOCKER VILLA";"AMPLI.";"0";"0,00%";NA;""
"6";"69. IGOR  CONTRERAS JERIA";"AMPLI.";"0";"0,00%";NA;""
"6";"70. MANUEL ANTONIO CARDENAS CANCINO";"AMPLI.";"0";"0,00%";NA;""
"6";"71. FRANCISCA  CHAHUAN GAJARDO";"IND-AMPLI.";"0";"0,00%";NA;""
"6";"72. MAURICIO  RIFFO MENDEZ";"UPA";"0";"0,00%";NA;""
"6";"73. CARLOS LEMUS CID";"UPA";"0";"0,00%";NA;""
"6";"74. PABLO RECABAL MATURANA";"UPA";"0";"0,00%";NA;""
"6";"75. EDITH ESTAY OLGUIN";"UPA";"0";"0,00%";NA;""
"6";"76. SONIA CUBILLOS ESPINOZA";"UPA";"0";"0,00%";NA;""
"6";"77. CHRISTIAN URIZAR MUŃOZ";"PSCH";"0";"0,00%";NA;""
"6";"78. MARCELO SCHILLING RODRIGUEZ";"PSCH";"0";"0,00%";NA;""
"6";"79. CYNTHIA LORENA  BURGOS SANCHEZ";"PSCH";"0";"0,00%";NA;""
"6";"80. MARIO FRANCISCO PEREZ NAVARRO";"PRSD";"0";"0,00%";NA;""
"6";"81. PEDRO  AVILA SILVA";"PRSD";"0";"0,00%";NA;""
"6";"82. CAROLINA MARZAN PINTO";"PPD";"0";"0,00%";NA;""
"6";"83. XIMENA MARIA RIVILLO OROSTICA";"PPD";"0";"0,00%";NA;""
"6";"84. CAMILO SANCHEZ PIZARRO";"PCCH";"0";"0,00%";NA;""
"6";"85. MANUEL RIESCO LARRAIN";"PCCH";"0";"0,00%";NA;""
"6";"86. DANIEL ANGEL VERDESSI BELEMMI";"PDC";"0";"0,00%";NA;""
"6";"87. WALESKA JACQUELINE CASTILLO LOPEZ";"PDC";"0";"0,00%";NA;""
"6";"88. ULISES  TOBAR CASSI";"PDC";"0";"0,00%";NA;""
"6";"89. MARIO LUIS FUENTES ROMERO";"PDC";"0";"0,00%";NA;""
"6";"90. PATRICIO ANTONIO BARROS VIGUERA";"PDC";"0";"0,00%";NA;""
"6";"91. JAVIER MALDONADO CORREA";"EVOP.";"0";"0,00%";NA;""
"6";"92. PABLO KAST SOMMERHOFF";"IND-EVOP.";"0";"0,00%";NA;""
"6";"93. MARCELA GUTIERREZ GARCES";"IND-EVOP.";"0";"0,00%";NA;""
"6";"94. CAMILA FLORES OPORTO";"RN";"0";"0,00%";NA;""
"6";"95. ANDRES LONGTON HERRERA";"RN";"0";"0,00%";NA;""
"6";"96. LUIS PARDO SAINZ";"RN";"0";"0,00%";NA;""
"6";"97. GIOVANNI CALDERON BASSI";"UDI";"0";"0,00%";NA;""
"6";"98. ERIKA MUŃOZ BRAVO";"UDI";"0";"0,00%";NA;""
"6";"99. GUSTAVO ALESSANDRI BALMACEDA";"IND-UDI";"0";"0,00%";NA;""
"7";"50. IVAN ROBERTO ROJAS OVANDO";"IND-PRO";"0";"0,00%";NA;""
"7";"51. MYRNA SEPULVEDA ZAMUDIO";"IND-PRO";"0";"0,00%";NA;""
"7";"52. VICTOR MANUEL VILLALOBOS SOTO";"PRO";"0";"0,00%";NA;""
"7";"53. NICOLA HADWA SHAHWAN";"IND-PRO";"0";"0,00%";NA;""
"7";"54. NICOLL ADRIANA ROJAS LABRA";"IND-PRO";"0";"0,00%";NA;""
"7";"55. MARCOS ANTONIO MONTECINOS YAŃEZ";"PRO";"0";"0,00%";NA;""
"7";"56. JORGE  RAULD GONZALEZ";"IGUAL.";"0";"0,00%";NA;""
"7";"57. MILKO  CARACCIOLO SOTO";"IGUAL.";"0";"0,00%";NA;""
"7";"58. CAMILA  ROJAS VALDERRAMA";"IND-IGUAL.";"0";"0,00%";NA;""
"7";"59. JORGE  BRITO HASBUN";"RD";"0";"0,00%";NA;""
"7";"60. MABEL LUCILA ZUŃIGA VALENCIA";"IND-RD";"0";"0,00%";NA;""
"7";"61. JOHN  PARADA MONTERO";"PH";"0";"0,00%";NA;""
"7";"62. JUAN PABLO PAONESSA BARRIA";"PH";"0";"0,00%";NA;""
"7";"63. JORGE RUBEN CANALES GATICA";"PODER";"0";"0,00%";NA;""
"7";"64. DANN ALEJANDRO ESPINOZA POZO";"IND-PODER";"0";"0,00%";NA;""
"7";"65. ALVARO  SANHUEZA MARIPANGUE";"AMPLI.";"0";"0,00%";NA;""
"7";"66. LEONARDO  CONTRERAS NEIRA";"AMPLI.";"0";"0,00%";NA;""
